dt_iso,lat,lon,temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,weather_description,Dhi,Dni,Ghi
2011-08-01 20:00:00+10:00,-32.951195,151.715443,286.57,282.82,1021,78,3.18,20,,6,sky is clear,0,0,0
2011-08-01 21:00:00+10:00,-32.951195,151.715443,285.95,280.2,1022,68,4.6,10,,5,sky is clear,0,0,0
2011-08-01 22:00:00+10:00,-32.951195,151.715443,285.88,280.13,1021,68,4.6,10,,2,sky is clear,0,0,0
2011-08-01 23:00:00+10:00,-32.951195,151.715443,285.28,281.94,1022,80,2.72,351,,1,sky is clear,0,0,0
2011-08-02 00:00:00+10:00,-32.951195,151.715443,283.58,280.1,1022,79,3.1,320,,2,sky is clear,0,0,0
2011-08-02 01:00:00+10:00,-32.951195,151.715443,283.31,279.84,1021,79,3.1,320,,6,sky is clear,0,0,0
2011-08-02 02:00:00+10:00,-32.951195,151.715443,283.86,281.27,1021,84,2.65,317,,5,sky is clear,0,0,0
2011-08-02 03:00:00+10:00,-32.951195,151.715443,282.07,279.86,1021,86,6.2,320,,0,sky is clear,0,0,0
2011-08-02 04:00:00+10:00,-32.951195,151.715443,281.93,279.72,1021,86,6.2,320,,0,sky is clear,0,0,0
2011-08-02 05:00:00+10:00,-32.951195,151.715443,282.85,280.62,1022,86,3.07,300,,0,sky is clear,0,0,0
2011-08-02 06:00:00+10:00,-32.951195,151.715443,281.23,279.2,1022,87,5.7,320,,0,sky is clear,0,0,0
2011-08-02 07:00:00+10:00,-32.951195,151.715443,281.41,279.54,1023,88,5.7,320,,0,sky is clear,1,8,2
2011-08-02 08:00:00+10:00,-32.951195,151.715443,286.27,283.09,1023,81,3.24,299,,0,sky is clear,29,469,101
2011-08-02 09:00:00+10:00,-32.951195,151.715443,286.07,280.94,1024,71,0.5,310,,0,sky is clear,48,734,281
2011-08-02 10:00:00+10:00,-32.951195,151.715443,286.43,281.29,1024,71,0.5,310,,0,sky is clear,57,835,443
2011-08-02 11:00:00+10:00,-32.951195,151.715443,291.02,282.65,1024,58,2.89,316,,0,sky is clear,63,885,562
2011-08-02 12:00:00+10:00,-32.951195,151.715443,294.02,281.66,1023,45,6.2,320,,0,sky is clear,65,905,625
2011-08-02 13:00:00+10:00,-32.951195,151.715443,294.34,281.95,1022,45,6.2,320,,0,sky is clear,67,901,624
2011-08-02 14:00:00+10:00,-32.951195,151.715443,293.85,282.15,1021,47,1.56,339,,0,sky is clear,63,884,562
2011-08-02 15:00:00+10:00,-32.951195,151.715443,296.02,279.77,1021,35,0.5,310,,0,sky is clear,57,835,442
2011-08-02 16:00:00+10:00,-32.951195,151.715443,295.99,279.74,1021,35,0.5,310,,2,sky is clear,48,733,279
2011-08-02 17:00:00+10:00,-32.951195,151.715443,290.58,283.71,1021,64,2.34,40,,17,few clouds,28,464,100
2011-08-02 18:00:00+10:00,-32.951195,151.715443,288.79,282.69,1022,67,4.6,60,,12,few clouds,1,7,2
2011-08-02 19:00:00+10:00,-32.951195,151.715443,288.59,282.5,1022,67,4.6,60,,10,sky is clear,0,0,0
2011-08-02 20:00:00+10:00,-32.951195,151.715443,286.81,282.66,1022,76,2.96,16,,0,sky is clear,0,0,0
2011-08-02 21:00:00+10:00,-32.951195,151.715443,285.52,279.13,1023,65,3.1,20,,0,sky is clear,0,0,0
2011-08-02 22:00:00+10:00,-32.951195,151.715443,286.08,279.67,1023,65,3.1,20,,0,sky is clear,0,0,0
2011-08-02 23:00:00+10:00,-32.951195,151.715443,285.45,281.54,1022,77,3.25,353,,0,sky is clear,0,0,0
2011-08-03 00:00:00+10:00,-32.951195,151.715443,282.95,278.54,1022,74,5.1,350,,6,sky is clear,0,0,0
2011-08-03 01:00:00+10:00,-32.951195,151.715443,282.73,278.33,1022,74,5.1,350,,8,sky is clear,0,0,0
2011-08-03 02:00:00+10:00,-32.951195,151.715443,284.33,280.83,1022,79,2.67,322,,6,sky is clear,0,0,0
2011-08-03 03:00:00+10:00,-32.951195,151.715443,281.9,275.91,1022,66,6.2,330,,23,few clouds,0,0,0
2011-08-03 04:00:00+10:00,-32.951195,151.715443,281.77,275.78,1022,66,6.2,330,,23,few clouds,0,0,0
2011-08-03 05:00:00+10:00,-32.951195,151.715443,283.84,279.98,1022,77,3.42,307,,18,few clouds,0,0,0
2011-08-03 06:00:00+10:00,-32.951195,151.715443,281.3,277.52,1023,77,6.7,320,,4,sky is clear,0,0,0
2011-08-03 07:00:00+10:00,-32.951195,151.715443,281.32,277.53,1023,77,6.7,320,,0,sky is clear,1,1,2
2011-08-03 08:00:00+10:00,-32.951195,151.715443,286.55,281.81,1024,73,3.17,320,,8,sky is clear,54,182,82
2011-08-03 09:00:00+10:00,-32.951195,151.715443,285.01,278.87,1024,66,1.0,310,,75,broken clouds,106,2,106
2011-08-03 10:00:00+10:00,-32.951195,151.715443,285.29,279.14,1024,66,1.0,310,,75,broken clouds,96,0,96
2011-08-03 11:00:00+10:00,-32.951195,151.715443,290.48,282.4,1024,59,3.21,325,,4,sky is clear,143,0,143
2011-08-03 12:00:00+10:00,-32.951195,151.715443,289.8,280.19,1024,53,7.2,310,,19,few clouds,269,0,269
2011-08-03 13:00:00+10:00,-32.951195,151.715443,289.73,280.12,1023,53,7.2,310,,26,scattered clouds,310,175,417
2011-08-03 14:00:00+10:00,-32.951195,151.715443,293.7,284.08,1022,54,2.43,344,,20,few clouds,108,734,522
2011-08-03 15:00:00+10:00,-32.951195,151.715443,294.0,280.28,1022,41,1.0,310,,20,few clouds,60,803,433
2011-08-03 16:00:00+10:00,-32.951195,151.715443,293.96,280.24,1022,41,1.0,310,,20,few clouds,49,707,275
2011-08-03 17:00:00+10:00,-32.951195,151.715443,291.21,285.44,1023,69,3.04,2,,3,sky is clear,32,414,97
2011-08-03 18:00:00+10:00,-32.951195,151.715443,288.04,282.84,1023,71,3.6,350,,3,sky is clear,1,5,2
2011-08-03 19:00:00+10:00,-32.951195,151.715443,287.72,282.53,1023,71,3.6,350,,1,sky is clear,0,0,0
2011-08-03 20:00:00+10:00,-32.951195,151.715443,287.33,283.17,1024,76,3.06,353,,0,sky is clear,0,0,0
2011-08-03 21:00:00+10:00,-32.951195,151.715443,284.81,281.84,1025,82,3.6,350,,0,sky is clear,0,0,0
2011-08-03 22:00:00+10:00,-32.951195,151.715443,284.93,281.96,1025,82,3.6,350,,1,sky is clear,0,0,0
2011-08-03 23:00:00+10:00,-32.951195,151.715443,285.66,282.67,1024,82,2.79,312,,0,sky is clear,0,0,0
2011-08-04 00:00:00+10:00,-32.951195,151.715443,283.1,280.53,1024,84,4.6,320,,0,sky is clear,0,0,0
2011-08-04 01:00:00+10:00,-32.951195,151.715443,283.05,280.48,1024,84,4.6,320,,0,sky is clear,0,0,0
2011-08-04 02:00:00+10:00,-32.951195,151.715443,284.28,282.03,1025,86,2.62,297,,0,sky is clear,0,0,0
2011-08-04 03:00:00+10:00,-32.951195,151.715443,281.74,279.87,1025,88,5.1,330,,0,sky is clear,0,0,0
2011-08-04 04:00:00+10:00,-32.951195,151.715443,281.65,279.78,1025,88,5.1,330,,0,sky is clear,0,0,0
2011-08-04 05:00:00+10:00,-32.951195,151.715443,283.51,280.93,1025,84,2.68,307,,0,sky is clear,0,0,0
2011-08-04 06:00:00+10:00,-32.951195,151.715443,281.19,278.65,1026,84,8.2,320,,0,sky is clear,0,0,0
2011-08-04 07:00:00+10:00,-32.951195,151.715443,281.34,278.8,1026,84,8.2,320,,0,sky is clear,1,9,2
2011-08-04 08:00:00+10:00,-32.951195,151.715443,286.45,283.08,1027,80,3.05,308,,0,sky is clear,32,465,106
2011-08-04 09:00:00+10:00,-32.951195,151.715443,286.08,280.75,1027,70,0.5,310,,1,sky is clear,52,725,286
2011-08-04 10:00:00+10:00,-32.951195,151.715443,286.33,280.99,1027,70,0.5,310,,1,sky is clear,61,826,449
2011-08-04 11:00:00+10:00,-32.951195,151.715443,290.82,283.21,1027,61,2.34,328,,0,sky is clear,67,876,568
2011-08-04 12:00:00+10:00,-32.951195,151.715443,293.76,283.57,1026,52,5.1,360,,0,sky is clear,69,897,630
2011-08-04 13:00:00+10:00,-32.951195,151.715443,294.23,284.0,1025,52,5.1,360,,0,sky is clear,68,899,630
2011-08-04 14:00:00+10:00,-32.951195,151.715443,294.06,283.26,1025,50,2.31,22,,0,sky is clear,64,884,568
2011-08-04 15:00:00+10:00,-32.951195,151.715443,296.63,282.27,1025,40,0.0,0,,1,sky is clear,58,838,449
2011-08-04 16:00:00+10:00,-32.951195,151.715443,296.41,282.07,1025,40,0.0,0,,1,sky is clear,49,737,286
2011-08-04 17:00:00+10:00,-32.951195,151.715443,291.59,286.24,1025,71,3.89,57,,0,sky is clear,30,473,104
2011-08-04 18:00:00+10:00,-32.951195,151.715443,289.9,285.85,1025,77,5.1,60,,0,sky is clear,1,9,2
2011-08-04 19:00:00+10:00,-32.951195,151.715443,289.52,285.68,1025,78,5.1,60,,0,sky is clear,0,0,0
2011-08-04 20:00:00+10:00,-32.951195,151.715443,287.71,284.86,1025,83,3.08,42,,0,sky is clear,0,0,0
2011-08-04 21:00:00+10:00,-32.951195,151.715443,286.48,283.11,1026,80,2.1,360,,0,sky is clear,0,0,0
2011-08-04 22:00:00+10:00,-32.951195,151.715443,286.03,282.67,1026,80,2.1,360,,0,sky is clear,0,0,0
2011-08-04 23:00:00+10:00,-32.951195,151.715443,286.27,283.45,1026,83,3.28,25,,0,sky is clear,0,0,0
2011-08-05 00:00:00+10:00,-32.951195,151.715443,284.24,281.47,1026,83,2.6,40,,0,sky is clear,0,0,0
2011-08-05 01:00:00+10:00,-32.951195,151.715443,284.01,281.24,1026,83,2.6,40,,0,sky is clear,0,0,0
2011-08-05 02:00:00+10:00,-32.951195,151.715443,284.35,281.92,1025,85,2.6,348,,0,sky is clear,0,0,0
2011-08-05 03:00:00+10:00,-32.951195,151.715443,282.49,280.44,1025,87,3.1,320,,0,sky is clear,0,0,0
2011-08-05 04:00:00+10:00,-32.951195,151.715443,282.04,280.0,1025,87,3.1,320,,0,sky is clear,0,0,0
2011-08-05 05:00:00+10:00,-32.951195,151.715443,283.17,281.28,1025,88,3.15,325,,0,sky is clear,0,0,0
2011-08-05 06:00:00+10:00,-32.951195,151.715443,280.55,277.86,1026,83,5.1,360,,0,sky is clear,0,0,0
2011-08-05 07:00:00+10:00,-32.951195,151.715443,280.48,277.08,1026,79,5.1,360,,0,sky is clear,2,10,2
2011-08-05 08:00:00+10:00,-32.951195,151.715443,286.91,281.33,1027,69,3.44,318,,0,sky is clear,33,462,108
2011-08-05 09:00:00+10:00,-32.951195,151.715443,286.2,282.27,1027,77,0.0,0,,1,sky is clear,54,720,289
2011-08-05 10:00:00+10:00,-32.951195,151.715443,286.52,282.58,1027,77,0.0,0,,1,sky is clear,64,823,452
2011-08-05 11:00:00+10:00,-32.951195,151.715443,290.98,281.83,1026,55,3.92,325,,0,sky is clear,67,877,572
2011-08-05 12:00:00+10:00,-32.951195,151.715443,293.73,280.38,1024,42,7.2,340,,0,sky is clear,69,899,634
2011-08-05 13:00:00+10:00,-32.951195,151.715443,294.0,280.63,1023,42,7.2,340,,0,sky is clear,69,899,634
2011-08-05 14:00:00+10:00,-32.951195,151.715443,293.27,282.23,1023,49,3.07,342,,0,sky is clear,66,879,571
2011-08-05 15:00:00+10:00,-32.951195,151.715443,295.12,281.28,1023,41,21.6,270,,1,sky is clear,61,829,451
2011-08-05 16:00:00+10:00,-32.951195,151.715443,295.05,281.22,1023,41,21.6,270,,1,sky is clear,53,720,287
2011-08-05 17:00:00+10:00,-32.951195,151.715443,290.89,284.0,1023,64,2.93,23,,0,sky is clear,32,455,105
2011-08-05 18:00:00+10:00,-32.951195,151.715443,288.85,283.19,1023,69,4.6,50,,0,sky is clear,1,8,2
2011-08-05 19:00:00+10:00,-32.951195,151.715443,288.4,282.76,1023,69,4.6,50,,1,sky is clear,0,0,0
2011-08-05 20:00:00+10:00,-32.951195,151.715443,287.09,282.54,1023,74,3.73,0,,1,sky is clear,0,0,0
2011-08-05 21:00:00+10:00,-32.951195,151.715443,285.08,280.2,1024,72,2.6,310,,0,sky is clear,0,0,0
2011-08-05 22:00:00+10:00,-32.951195,151.715443,284.83,279.96,1024,72,2.6,310,,2,sky is clear,0,0,0
2011-08-05 23:00:00+10:00,-32.951195,151.715443,285.78,281.27,1023,74,3.76,333,,0,sky is clear,0,0,0
2011-08-06 00:00:00+10:00,-32.951195,151.715443,283.53,279.68,1023,77,2.1,340,,0,sky is clear,0,0,0
2011-08-06 01:00:00+10:00,-32.951195,151.715443,283.28,279.44,1023,77,2.1,340,,1,sky is clear,0,0,0
2011-08-06 02:00:00+10:00,-32.951195,151.715443,284.72,279.85,1023,72,3.73,316,,0,sky is clear,0,0,0
2011-08-06 03:00:00+10:00,-32.951195,151.715443,282.02,277.64,1022,74,2.6,300,,0,sky is clear,0,0,0
2011-08-06 04:00:00+10:00,-32.951195,151.715443,281.7,277.34,1022,74,2.6,300,,1,sky is clear,0,0,0
2011-08-06 05:00:00+10:00,-32.951195,151.715443,283.24,279.95,1021,80,3.1,328,,0,sky is clear,0,0,0
2011-08-06 06:00:00+10:00,-32.951195,151.715443,280.41,277.37,1022,81,4.6,320,,0,sky is clear,0,0,0
2011-08-06 07:00:00+10:00,-32.951195,151.715443,280.37,277.33,1022,81,4.6,320,,1,sky is clear,2,10,3
2011-08-06 08:00:00+10:00,-32.951195,151.715443,286.29,281.77,1022,74,3.28,318,,2,sky is clear,36,432,107
2011-08-06 09:00:00+10:00,-32.951195,151.715443,286.26,280.71,1022,69,0.5,360,,2,sky is clear,59,689,287
2011-08-06 10:00:00+10:00,-32.951195,151.715443,286.69,281.12,1022,69,0.5,360,,4,sky is clear,71,793,448
2011-08-06 11:00:00+10:00,-32.951195,151.715443,291.17,283.3,1021,60,4.77,318,,3,sky is clear,79,839,565
2011-08-06 12:00:00+10:00,-32.951195,151.715443,293.25,281.6,1020,47,7.7,330,,4,sky is clear,82,859,625
2011-08-06 13:00:00+10:00,-32.951195,151.715443,293.83,282.13,1019,47,7.7,330,,3,sky is clear,110,786,607
2011-08-06 14:00:00+10:00,-32.951195,151.715443,293.74,284.39,1018,55,4.35,334,,7,sky is clear,156,612,510
2011-08-06 15:00:00+10:00,-32.951195,151.715443,295.74,281.47,1018,40,1.5,310,,13,few clouds,133,562,400
2011-08-06 16:00:00+10:00,-32.951195,151.715443,295.67,281.41,1017,40,1.5,310,,30,scattered clouds,113,27,124
2011-08-06 17:00:00+10:00,-32.951195,151.715443,291.66,284.73,1018,64,3.54,340,,30,scattered clouds,46,53,51
2011-08-06 18:00:00+10:00,-32.951195,151.715443,289.8,283.43,1018,66,4.6,60,,24,few clouds,2,9,2
2011-08-06 19:00:00+10:00,-32.951195,151.715443,289.42,283.07,1018,66,4.6,60,,23,few clouds,0,0,0
2011-08-06 20:00:00+10:00,-32.951195,151.715443,288.27,284.08,1018,76,3.62,351,,11,few clouds,0,0,0
2011-08-06 21:00:00+10:00,-32.951195,151.715443,287.14,281.33,1018,68,6.2,350,,7,sky is clear,0,0,0
2011-08-06 22:00:00+10:00,-32.951195,151.715443,287.35,281.54,1018,68,6.2,350,,16,few clouds,0,0,0
2011-08-06 23:00:00+10:00,-32.951195,151.715443,287.11,283.91,1018,81,3.48,329,,25,scattered clouds,0,0,0
2011-08-07 00:00:00+10:00,-32.951195,151.715443,285.66,280.76,1018,72,3.6,350,,29,scattered clouds,0,0,0
2011-08-07 01:00:00+10:00,-32.951195,151.715443,285.52,280.62,1018,72,3.6,350,,44,scattered clouds,0,0,0
2011-08-07 02:00:00+10:00,-32.951195,151.715443,287.27,283.5,1018,78,3.76,314,,38,scattered clouds,0,0,0
2011-08-07 03:00:00+10:00,-32.951195,151.715443,285.61,281.69,1017,77,3.8,313,,47,scattered clouds,0,0,0
2011-08-07 04:00:00+10:00,-32.951195,151.715443,285.35,281.25,1017,76,4.07,315,,41,scattered clouds,0,0,0
2011-08-07 05:00:00+10:00,-32.951195,151.715443,287.49,283.52,1017,77,4.35,319,,39,scattered clouds,0,0,0
2011-08-07 06:00:00+10:00,-32.951195,151.715443,285.43,281.52,1017,77,4.1,360,,51,broken clouds,0,0,0
2011-08-07 07:00:00+10:00,-32.951195,151.715443,285.43,281.52,1017,77,4.1,360,,48,scattered clouds,2,0,2
2011-08-07 08:00:00+10:00,-32.951195,151.715443,287.86,284.45,1018,80,3.64,326,,73,broken clouds,48,0,48
2011-08-07 09:00:00+10:00,-32.951195,151.715443,286.12,283.12,1018,82,2.6,330,0.11,61,light rain,127,0,127
2011-08-07 10:00:00+10:00,-32.951195,151.715443,286.21,283.21,1018,82,2.6,330,,49,scattered clouds,199,0,199
2011-08-07 11:00:00+10:00,-32.951195,151.715443,289.96,284.89,1017,72,4.88,334,0.22,57,light rain,71,0,71
2011-08-07 12:00:00+10:00,-32.951195,151.715443,288.28,285.96,1016,86,3.6,340,0.72,80,light rain,110,0,110
2011-08-07 13:00:00+10:00,-32.951195,151.715443,288.24,285.92,1015,86,3.6,340,0.85,77,light rain,179,0,179
2011-08-07 14:00:00+10:00,-32.951195,151.715443,288.99,286.65,1014,86,3.63,349,0.77,78,light rain,247,0,247
2011-08-07 15:00:00+10:00,-32.951195,151.715443,290.22,285.55,1013,74,0.0,0,0.81,75,light rain,215,0,215
2011-08-07 16:00:00+10:00,-32.951195,151.715443,290.13,285.47,1013,74,0.0,0,0.54,75,light rain,101,0,101
2011-08-07 17:00:00+10:00,-32.951195,151.715443,288.16,286.19,1013,88,4.25,19,,60,broken clouds,47,0,47
2011-08-07 18:00:00+10:00,-32.951195,151.715443,287.78,286.33,1014,91,6.7,20,1.06,65,moderate rain,2,0,2
2011-08-07 19:00:00+10:00,-32.951195,151.715443,287.67,286.22,1014,91,6.7,20,1.86,51,moderate rain,0,0,0
2011-08-07 20:00:00+10:00,-32.951195,151.715443,286.58,285.14,1014,91,2.59,341,1.86,62,moderate rain,0,0,0
2011-08-07 21:00:00+10:00,-32.951195,151.715443,285.87,279.91,1014,67,3.6,310,1.87,39,moderate rain,0,0,0
2011-08-07 22:00:00+10:00,-32.951195,151.715443,285.44,279.5,1014,67,3.6,310,1.05,37,moderate rain,0,0,0
2011-08-07 23:00:00+10:00,-32.951195,151.715443,285.5,284.07,1014,91,3.04,321,0.16,40,light rain,0,0,0
2011-08-08 00:00:00+10:00,-32.951195,151.715443,285.82,279.19,1013,64,8.2,330,,24,few clouds,0,0,0
2011-08-08 01:00:00+10:00,-32.951195,151.715443,284.34,282.6,1013,89,3.74,317,,44,scattered clouds,0,0,0
2011-08-08 02:00:00+10:00,-32.951195,151.715443,284.47,282.89,1012,90,3.98,310,,24,few clouds,0,0,0
2011-08-08 03:00:00+10:00,-32.951195,151.715443,282.51,277.12,1012,69,3.6,320,,5,sky is clear,0,0,0
2011-08-08 04:00:00+10:00,-32.951195,151.715443,282.69,277.29,1012,69,3.6,320,,7,sky is clear,0,0,0
2011-08-08 05:00:00+10:00,-32.951195,151.715443,283.27,281.71,1012,90,3.95,300,,2,sky is clear,0,0,0
2011-08-08 06:00:00+10:00,-32.951195,151.715443,281.74,280.19,1012,90,6.7,310,,0,sky is clear,0,0,0
2011-08-08 07:00:00+10:00,-32.951195,151.715443,281.74,280.19,1012,90,6.7,310,,0,sky is clear,2,14,4
2011-08-08 08:00:00+10:00,-32.951195,151.715443,285.64,282.65,1012,82,4.18,298,,4,sky is clear,36,468,115
2011-08-08 09:00:00+10:00,-32.951195,151.715443,285.91,279.73,1012,66,0.5,310,,1,sky is clear,55,725,300
2011-08-08 10:00:00+10:00,-32.951195,151.715443,286.14,279.95,1011,66,0.5,310,,1,sky is clear,65,824,462
2011-08-08 11:00:00+10:00,-32.951195,151.715443,287.27,280.57,1011,64,4.61,286,,8,sky is clear,70,870,580
2011-08-08 12:00:00+10:00,-32.951195,151.715443,289.27,277.34,1010,45,8.7,320,,27,scattered clouds,230,468,527
2011-08-08 13:00:00+10:00,-32.951195,151.715443,289.48,277.54,1009,45,8.7,320,,47,scattered clouds,279,3,282
2011-08-08 14:00:00+10:00,-32.951195,151.715443,288.72,280.24,1008,57,3.74,285,,63,broken clouds,287,72,327
2011-08-08 15:00:00+10:00,-32.951195,151.715443,289.13,278.43,1008,49,4.6,320,0.13,77,light rain,227,220,333
2011-08-08 16:00:00+10:00,-32.951195,151.715443,289.13,278.43,1009,49,4.6,320,1.04,98,moderate rain,126,356,240
2011-08-08 17:00:00+10:00,-32.951195,151.715443,286.43,281.08,1009,70,3.43,282,,82,broken clouds,55,210,93
2011-08-08 18:00:00+10:00,-32.951195,151.715443,285.89,279.93,1010,67,4.6,320,,66,broken clouds,2,0,2
2011-08-08 19:00:00+10:00,-32.951195,151.715443,285.8,279.62,1010,66,4.6,320,,58,broken clouds,0,0,0
2011-08-08 20:00:00+10:00,-32.951195,151.715443,284.69,279.21,1011,69,4.52,283,,38,scattered clouds,0,0,0
2011-08-08 21:00:00+10:00,-32.951195,151.715443,284.41,277.63,1011,63,8.2,310,,10,sky is clear,0,0,0
2011-08-08 22:00:00+10:00,-32.951195,151.715443,284.2,277.43,1011,63,8.2,310,,23,few clouds,0,0,0
2011-08-08 23:00:00+10:00,-32.951195,151.715443,283.08,279.05,1011,76,4.65,290,,51,broken clouds,0,0,0
2011-08-09 00:00:00+10:00,-32.951195,151.715443,282.02,277.84,1010,75,5.7,310,,72,broken clouds,0,0,0
2011-08-09 01:00:00+10:00,-32.951195,151.715443,281.96,277.78,1010,75,5.7,310,,90,overcast clouds,0,0,0
2011-08-09 02:00:00+10:00,-32.951195,151.715443,282.15,279.07,1010,81,4.42,294,,94,overcast clouds,0,0,0
2011-08-09 03:00:00+10:00,-32.951195,151.715443,280.33,276.94,1009,79,4.6,310,,96,overcast clouds,0,0,0
2011-08-09 04:00:00+10:00,-32.951195,151.715443,280.38,276.99,1009,79,4.6,310,0.33,94,light rain,0,0,0
2011-08-09 05:00:00+10:00,-32.951195,151.715443,281.62,279.42,1009,86,4.1,291,0.29,93,light rain,0,0,0
2011-08-09 06:00:00+10:00,-32.951195,151.715443,280.36,278.34,1009,87,4.1,300,,92,overcast clouds,0,0,0
2011-08-09 07:00:00+10:00,-32.951195,151.715443,280.5,278.48,1009,87,4.1,300,,95,overcast clouds,3,0,3
2011-08-09 08:00:00+10:00,-32.951195,151.715443,283.11,280.71,1009,85,4.07,286,,83,broken clouds,72,51,83
2011-08-09 09:00:00+10:00,-32.951195,151.715443,283.55,280.07,1009,79,1.5,310,,75,broken clouds,118,392,255
2011-08-09 10:00:00+10:00,-32.951195,151.715443,283.86,280.37,1009,79,1.5,310,,75,broken clouds,167,470,394
2011-08-09 11:00:00+10:00,-32.951195,151.715443,284.73,279.45,1008,70,3.2,252,,37,scattered clouds,272,272,430
2011-08-09 12:00:00+10:00,-32.951195,151.715443,286.88,278.77,1008,58,4.6,290,,35,scattered clouds,350,27,367
2011-08-09 13:00:00+10:00,-32.951195,151.715443,286.77,278.67,1007,58,4.6,290,,46,scattered clouds,224,0,224
2011-08-09 14:00:00+10:00,-32.951195,151.715443,286.87,278.76,1006,58,3.12,254,,64,broken clouds,249,232,380
2011-08-09 15:00:00+10:00,-32.951195,151.715443,287.62,277.89,1006,52,0.0,0,,40,scattered clouds,237,154,316
2011-08-09 16:00:00+10:00,-32.951195,151.715443,287.28,277.58,1007,52,0.0,0,,40,scattered clouds,138,298,228
2011-08-09 17:00:00+10:00,-32.951195,151.715443,286.04,278.47,1007,60,2.67,240,,34,scattered clouds,34,470,113
2011-08-09 18:00:00+10:00,-32.951195,151.715443,284.99,277.48,1007,60,2.6,310,,29,scattered clouds,2,14,3
2011-08-09 19:00:00+10:00,-32.951195,151.715443,284.92,277.42,1008,60,2.6,310,,28,scattered clouds,0,0,0
2011-08-09 20:00:00+10:00,-32.951195,151.715443,283.7,276.96,1008,63,3.61,271,,21,few clouds,0,0,0
2011-08-09 21:00:00+10:00,-32.951195,151.715443,283.37,275.72,1009,59,5.7,320,,25,scattered clouds,0,0,0
2011-08-09 22:00:00+10:00,-32.951195,151.715443,283.56,275.9,1009,59,5.7,320,,15,few clouds,0,0,0
2011-08-09 23:00:00+10:00,-32.951195,151.715443,281.93,276.56,1009,69,5.46,267,,4,sky is clear,0,0,0
2011-08-10 00:00:00+10:00,-32.951195,151.715443,282.03,275.15,1009,62,6.7,320,,0,sky is clear,0,0,0
2011-08-10 01:00:00+10:00,-32.951195,151.715443,281.91,275.04,1008,62,6.7,320,,0,sky is clear,0,0,0
2011-08-10 02:00:00+10:00,-32.951195,151.715443,280.96,277.19,1008,77,5.54,283,,0,sky is clear,0,0,0
2011-08-10 03:00:00+10:00,-32.951195,151.715443,281.61,276.26,1008,69,7.7,310,,0,sky is clear,0,0,0
2011-08-10 04:00:00+10:00,-32.951195,151.715443,281.43,276.09,1007,69,7.7,310,,0,sky is clear,0,0,0
2011-08-10 05:00:00+10:00,-32.951195,151.715443,280.14,277.11,1007,81,5.05,282,,0,sky is clear,0,0,0
2011-08-10 06:00:00+10:00,-32.951195,151.715443,280.64,277.77,1008,82,7.7,320,,0,sky is clear,0,0,0
2011-08-10 07:00:00+10:00,-32.951195,151.715443,280.61,277.91,1008,83,7.7,320,,0,sky is clear,3,25,5
2011-08-10 08:00:00+10:00,-32.951195,151.715443,283.09,279.06,1009,76,5.14,289,,0,sky is clear,33,524,124
2011-08-10 09:00:00+10:00,-32.951195,151.715443,283.81,278.15,1009,68,1.0,310,,0,sky is clear,52,751,310
2011-08-10 10:00:00+10:00,-32.951195,151.715443,284.03,278.36,1009,68,1.0,310,,1,sky is clear,61,844,475
2011-08-10 11:00:00+10:00,-32.951195,151.715443,285.65,278.58,1008,62,4.75,283,,3,sky is clear,66,889,595
2011-08-10 12:00:00+10:00,-32.951195,151.715443,288.39,278.88,1007,53,4.76,281,,33,scattered clouds,90,856,643
2011-08-10 13:00:00+10:00,-32.951195,151.715443,288.76,278.09,1006,49,5.06,283,,88,overcast clouds,163,669,596
2011-08-10 14:00:00+10:00,-32.951195,151.715443,288.24,276.41,1006,45,5.3,287,,98,overcast clouds,81,848,582
2011-08-10 15:00:00+10:00,-32.951195,151.715443,288.54,277.3,1006,47,0.0,0,,40,scattered clouds,127,604,426
2011-08-10 16:00:00+10:00,-32.951195,151.715443,288.23,277.01,1006,47,0.0,0,,40,scattered clouds,160,158,217
